"","X","Y","Cdh9","Ctgf","Slc17a6","Lxn","Slc30a3","Gfra1","Spon1","Gnb4","Nnat","Synpr","Pcp4","Slc17a7","region","anum","section","id"
"298",208.835,112.611,2.56241365699625,2.46036444970726,0.820587461351227,0.51304190513782,0,0,0.615091112426814,0,0.205496348924413,0,5.63926715347674,4.61318334320111,"ant","1234560","1",298
"299",472.54,111.773,5.50827862174726,0,0.734742655868117,2.20270043609527,0,0.490337614415105,0,0,0.244405041453012,0.122202520726506,9.91520702544688,4.52913092442613,"ant","1234560","1",299
"300",510.103,114.835,0.496986043480622,0.247723693499629,0,0.247723693499629,0.124631174990497,0,0,0,0.247723693499629,0.124631174990497,0,0,"ant","1234560","1",300
"301",685.54,114.912,4.22500601365307,0,0.410338506457419,2.64076095521695,3.87283404805946,0.46956262079148,1.70163571363399,0.0581665408638094,0.0581665408638094,0.292947851259549,18.2484302291824,20.1848472532121,"ant","1234560","1",301
"302",741.829,113.299,5.02902958252696,0,0.201709519859921,5.63415814210672,8.04879734586674,4.4258593678002,4.82927840752004,0.804879734586674,0,0.201709519859921,21.5280849691273,21.7297944889872,"ant","1234560","1",302
"303",184.758,116.343,0.930485516156492,0.253884179033149,0.507768358066299,0,0,0,0.507768358066299,0,0,0.253884179033149,0,0,"ant","1234560","1",303
"304",835.23,115.657,4.36316447178698,0,0.654618859944247,0.764202633855619,0.217725656060752,1.63654714986062,0,0.109583773911372,0,0.436893203883495,0.654618859944247,0,"ant","1234560","1",304
"305",246.594,116.103,1.5221160661461,20.6015944889962,3.39525988061835,12.1739410589703,0.351027748326138,4.21382671501292,2.22417156279838,6.08697052948516,0,10.8863414034081,12.6414801450387,22.0071992174,"ant","1234560","1",305
"306",485.749,120.573,1.55294466738258,0,0.190965353529644,0.108814220313118,0,0.272395862770587,0.435977505228056,0,0.0814305092409428,0.0547674221443509,19.3703724636862,12.3687899169163,"ant","1234560","1",306
"307",761.076,116.305,1.15157005834732,0,0.104559735359144,0,1.88490117525807,0.837890852269894,5.02734511361936,0,0,0,1.4666622338215,5.86523596588926,"ant","1234560","1",307
"308",217.479,117.226,4.16003444037227,4.59770473045311,0.327891603459898,0.437670290080833,5.80093691407467,0.547448976701768,8.86607340104341,0.657227663322703,2.08001722018614,0.21955737324187,26.3801072862913,73.1198275715572,"ant","1234560","1",308
"309",782.561,117.797,3.78009312333551,0.928720083246618,1.06139438085328,2.18912591050989,0.530697190426639,0.331685744016649,53.7207225877,7.22962486110866,0.0663371488033299,0.19901144640999,16.7799255718796,11.0760551332475,"ant","1234560","1",309
"310",434.513,118.67,2.06798894088604,0,0.705999069434778,0,0,0.100997089099697,0,0,0,0.0500082674182968,27.0368226965627,18.3608785766197,"ant","1234560","1",310
"311",5.635,116.717,10.7948282197318,0,0.999448833363954,0.599278890317839,0,0,4.99724416681977,0,0,0,0,0,"ant","1234560","1",311
"312",851.993,118.597,6.88678479862396,0,0.199996754616558,0.699298997176517,1.1972219517736,1.496527439717,1.59721546100672,0,0.299305487943401,0.499302242559958,0.499302242559958,0.499302242559958,"ant","1234560","1",312
"313",235.987,120.617,1.41314351733997,57.975835666869,1.20341903773474,0.209724479605225,0,0.94176278222727,15.5925157146494,0.0519317759022461,0.366518495310083,0.104862239802612,30.9243738617894,71.4231695615564,"ant","1234560","1",313
"314",640.948,119.26,0.425320056899004,0,0.106685633001422,0,0,5.3072546230441,0.637268847795164,1.37980085348506,0.106685633001422,0.318634423897582,0,0,"ant","1234560","1",314
"315",332.689,121.746,4.61115766090532,0.466084685983749,13.833472982716,23.3678364738206,0,6.21711257039303,0,25.1288216839767,0.103353533778912,18.5489779613788,0.777139071299129,23.1601356222841,"ant","1234560","1",315
"316",619.807,123.397,3.27543575545456,0.0858451305089763,1.57999442790228,4.56829302268889,4.51056957286388,2.98829859478661,0.57427432133591,4.82730850267287,0.172430305246478,3.07414372529558,11.6941788991624,70.709005902941,"ant","1234560","1",316
"317",289.997,122.336,4.73958645105568,0,2.30710028305356,2.86861098521451,0.249681457854095,1.62129400798707,3.11829244306861,2.55678174090765,0.561510702160956,1.49699843508154,22.8889207193494,71.9704076484321,"ant","1234560","1",317
"318",810.338,119.773,5.90167701201481,0,0,0.302301728960759,8.01948743906013,1.81550869808456,4.38847004289101,0,0.604603457921517,0.453452593441138,0.604603457921517,18.0073327650052,"ant","1234560","1",318
"319",22.941,121.891,4.09670433782229,0,0.485484198416458,1.18034783785613,0,0,0.555660824253908,0,0.139202815185762,0,0.139202815185762,0,"ant","1234560","1",319
"320",344.416,122.698,1.96517039483561,0.427488365110344,2.56237802131812,2.56237802131812,0.0854976730220688,0.68398138417655,0.256493019066206,2.73337336736226,0.341990692088275,3.07536405945053,0.170995346044138,2.64787569434019,"ant","1234560","1",320
"321",464.841,122.649,2.8205513239955,0,0.347884290972293,0.765834270524486,0.208567631121562,0.452982823842143,0.208567631121562,0.0350328442899499,0.0350328442899499,0.0692509712708312,25.0028594980063,11.3873038288519,"ant","1234560","1",321
"322",670.139,122.513,8.39231996836471,0,1.21004985382801,3.62894911520047,0.529396811049755,2.11638679791546,11.4162441566512,0,0.226884347592752,0.151256231728501,148.33194458175,77.3411527108902,"ant","1234560","1",322
"323",589.465,122.465,9.16873442731198,0,0.27229957337928,0.18153304891952,2.45069616041352,0.27229957337928,2.17839658703424,0,0,1.45226439135616,1.54303091581592,0.998431769057359,"ant","1234560","1",323
"324",678.062,123.729,6.4397726524611,0,2.43086308674757,0.590928043187255,1.18297526827448,1.77390331146174,2.36595053654897,0.0660317320985758,0.393952028791503,0,92.6548311352016,46.5904233140951,"ant","1234560","1",324
"325",54.446,124,3.54353900762782,0,0.119829821513984,0.0599149107569922,0,0.179744732270977,1.8616418699494,0,0.0599149107569922,0.240729552148629,32.6696749993706,0,"ant","1234560","1",325
"326",389.096,124.709,2.34836001932434,0.126492460057283,0.126492460057283,1.14283187825667,0.0637961972462818,0.254084854549846,0,0,0,0.0637961972462818,16.1855352151558,4.57022757859139,"ant","1234560","1",326
"327",689.976,123.447,2.88167417526522,0,0.115622729254469,2.30504287167563,0.576631303589594,0.576631303589594,1.03763987792472,0,0.115622729254469,0.231245458508938,5.41796250544979,2.65191105943904,"ant","1234560","1",327
"328",3.076,126.669,12.6399399171008,0,0,0,0,0.307877324409628,2.15756550176826,0,0,0,0,0,"ant","1234560","1",328
"329",421.728,124.7,2.23918212077984,0,0.420351878269139,0.839548943685891,0,0.21017593913457,0.21017593913457,0,0,0,36.5914000407581,11.0538686230555,"ant","1234560","1",329
"330",121.559,124.794,2.68908793351036,0,0.768164715886756,0.0552342139252794,0,0.0552342139252794,1.81147764558648,0.164679785962407,0,0.164679785962407,11.141968375705,0,"ant","1234560","1",330
"331",214.779,127.77,0.90973325299885,20.6054116229391,0.772854247685819,0.0912526702086871,0.864106917894506,0.455332201347428,1.04661225831188,0,0,0.272826860930054,37.0262365120228,60.1792737032371,"ant","1234560","1",331
"332",566.105,131.916,2.58220943846535,0.0602850452560004,7.0614839915342,6.08878957085604,0.120091637771874,2.90612194353132,0.324390957806097,8.74276692034043,0.0239226370063494,5.50029270049984,7.85428018192462,15.5525847705678,"ant","1234560","1",332
"333",400.213,126.493,2.08601381939481,0,0.715235193057698,1.07338575172742,0.0596917597782878,0.179075279334863,0,0.238767039113151,0.119383519556576,0.179075279334863,10.9086690994821,8.70220583624895,"ant","1234560","1",333
"334",409.057,126.766,2.49795697441177,0,0.384301072986426,0.384301072986426,0,0.384301072986426,0.192150536493213,0,0.0960752682466064,0.288225804739819,5.28413975356336,6.53176506797703,"ant","1234560","1",334
"335",749.42,126.692,2.38746054373282,0.088280215863965,0.264840647591895,0.17656043172793,1.85648101008044,1.41507993076062,2.65230119132471,0,0.442699317788413,0.088280215863965,0.17656043172793,0.088280215863965,"ant","1234560","1",335
"336",250.421,126.713,1.41227177948431,14.7348319178152,0.617301530793877,0.0881859329705538,0,1.1464171286172,2.20594517621929,0,0,0,20.7353659156792,26.8227889945583,"ant","1234560","1",336
"337",856.146,130.218,5.64115282865283,0,0.307030932030932,1.10379782254782,0,0.367572242572243,0,0,0.0616224053724054,0.245408526658527,0.612980769230769,0.122163715913716,"ant","1234560","1",337
"338",816.271,131.82,2.75555636451207,0,0.13352916303803,1.7651555670054,17.2002699425672,2.03292795277685,19.5002562214201,1.12321590084931,0.267772385771451,2.16645711581488,1.95295326689311,36.1121409749855,"ant","1234560","1",338
